#Refer to ReadMe/ReadMe_Get_ENCODE_MetaData_files.txt for details of this metadata file
File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF761TYQ	bed narrowPeak	peaks	ENCSR119HXE	DNase-seq	UBERON:0000945	stomach	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF054YZL, ENCFF163ZHO	587490	ENCODE Processing Pipeline	8de6f4ee140f28a2bbd1edb125c8a5c4	https://www.encodeproject.org/files/ENCFF761TYQ/@@download/ENCFF761TYQ.bed.gz	hg19			released				
ENCFF662NTN	bed narrowPeak	peaks	ENCSR840TVG	DNase-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	adult	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF116XIA, ENCFF163ZHO	449580	ENCODE Processing Pipeline	87a80d6bebc12f4078ff6053ebe578eb	https://www.encodeproject.org/files/ENCFF662NTN/@@download/ENCFF662NTN.bed.gz	hg19			released				
ENCFF738JDE	bed narrowPeak	peaks	ENCSR840TVG	DNase-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	adult	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF256FAS, ENCFF992CZQ	452685	ENCODE Processing Pipeline	e3fb442f1a53dd23721f197c604ed7ed	https://www.encodeproject.org/files/ENCFF738JDE/@@download/ENCFF738JDE.bed.gz	GRCh38			released				
ENCFF419STH	bed narrowPeak	peaks	ENCSR360LBD	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF559CKW, ENCFF992CZQ	1084590	ENCODE Processing Pipeline	2307912b7e78b35115b081dddcf9fc25	https://www.encodeproject.org/files/ENCFF419STH/@@download/ENCFF419STH.bed.gz	GRCh38			released				
ENCFF786BNQ	bed narrowPeak	peaks	ENCSR360LBD	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF457EDA	1079873	ENCODE Processing Pipeline	5a53835032855402949fca6b34be8190	https://www.encodeproject.org/files/ENCFF786BNQ/@@download/ENCFF786BNQ.bed.gz	hg19			released				
ENCFF131SCF	bed narrowPeak	peaks	ENCSR628IRM	DNase-seq	CL:0000084	T-cell	primary cell	adult	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF043KCV, ENCFF992CZQ	1561118	ENCODE Processing Pipeline	696b235fe3df9a8bbd7ec5580d6d7d99	https://www.encodeproject.org/files/ENCFF131SCF/@@download/ENCFF131SCF.bed.gz	GRCh38			released				
ENCFF026SFK	bed narrowPeak	peaks	ENCSR628IRM	DNase-seq	CL:0000084	T-cell	primary cell	adult	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF927PRH	1546966	ENCODE Processing Pipeline	5bd26323bedb125b84d27db1ffafb07f	https://www.encodeproject.org/files/ENCFF026SFK/@@download/ENCFF026SFK.bed.gz	hg19			released				
ENCFF312NJH	bed narrowPeak	peaks	ENCSR678ILN	DNase-seq	EFO:0005901	ELF-1	stem cell	unknown	female	Homo sapiens							DNA					2016-09-22	ENCODE					2		36					ENCFF358BJA	4158803	John Stamatoyannopoulos, UW	73e1114abecdb6a3556a8cbffdc92854	https://www.encodeproject.org/files/ENCFF312NJH/@@download/ENCFF312NJH.bed.gz	hg19			archived	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF426DJI	bed narrowPeak	peaks	ENCSR678ILN	DNase-seq	EFO:0005901	ELF-1	stem cell	unknown	female	Homo sapiens							DNA					2016-09-22	ENCODE					1		36					ENCFF375STT	3001587	John Stamatoyannopoulos, UW	c90f262fb4f1df14b8b59f1080fdf7ef	https://www.encodeproject.org/files/ENCFF426DJI/@@download/ENCFF426DJI.bed.gz	hg19			archived	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF501OXR	bed narrowPeak	peaks	ENCSR678ILN	DNase-seq	EFO:0005901	ELF-1	stem cell	unknown	female	Homo sapiens							DNA					2016-09-22	ENCODE					1							ENCFF163ZHO, ENCFF920XCR	827023	ENCODE Processing Pipeline	22c538eceda9be67d9388029d303480d	https://www.encodeproject.org/files/ENCFF501OXR/@@download/ENCFF501OXR.bed.gz	hg19			released	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF183LMU	bed narrowPeak	peaks	ENCSR678ILN	DNase-seq	EFO:0005901	ELF-1	stem cell	unknown	female	Homo sapiens							DNA					2016-09-22	ENCODE					2							ENCFF163ZHO, ENCFF584YFQ	2522386	ENCODE Processing Pipeline	672af9a4c3ac83ca4ecc57c73f90534a	https://www.encodeproject.org/files/ENCFF183LMU/@@download/ENCFF183LMU.bed.gz	hg19			released	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF808CPA	bed narrowPeak	peaks	ENCSR678ILN	DNase-seq	EFO:0005901	ELF-1	stem cell	unknown	female	Homo sapiens							DNA					2016-09-22	ENCODE					1							ENCFF242ECL, ENCFF992CZQ	830324	ENCODE Processing Pipeline	c64a15cf0ef320440c0b70327c679593	https://www.encodeproject.org/files/ENCFF808CPA/@@download/ENCFF808CPA.bed.gz	GRCh38			released	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF302PTO	bed narrowPeak	peaks	ENCSR678ILN	DNase-seq	EFO:0005901	ELF-1	stem cell	unknown	female	Homo sapiens							DNA					2016-09-22	ENCODE					2							ENCFF427XBK, ENCFF992CZQ	3486090	ENCODE Processing Pipeline	bee86dc7ae7e6fdbb6748431ba263a12	https://www.encodeproject.org/files/ENCFF302PTO/@@download/ENCFF302PTO.bed.gz	GRCh38			released	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF842WUY	bed narrowPeak	peaks	ENCSR700ILE	DNase-seq	EFO:0005722	SJCRH30	immortalized cell line	unknown	male	Homo sapiens							DNA					2016-07-15	ENCODE					1							ENCFF245WMK	2301744	John Stamatoyannopoulos, UW	c8838ad56483de2ba2e277f2fb88d99a	https://www.encodeproject.org/files/ENCFF842WUY/@@download/ENCFF842WUY.bed.gz	hg19			archived	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates	unreplicated experiment	
ENCFF758HNG	bed narrowPeak	peaks	ENCSR700ILE	DNase-seq	EFO:0005722	SJCRH30	immortalized cell line	unknown	male	Homo sapiens							DNA					2016-07-15	ENCODE					1							ENCFF013DWB, ENCFF163ZHO	1751711	ENCODE Processing Pipeline	6cb5771bc30118fa0939befed0138066	https://www.encodeproject.org/files/ENCFF758HNG/@@download/ENCFF758HNG.bed.gz	hg19			released	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates	unreplicated experiment	
ENCFF371YZR	bed narrowPeak	peaks	ENCSR700ILE	DNase-seq	EFO:0005722	SJCRH30	immortalized cell line	unknown	male	Homo sapiens							DNA					2016-07-15	ENCODE					1							ENCFF713AFH, ENCFF992CZQ	1760414	ENCODE Processing Pipeline	aa1a56ac369d5286384458e6e2676628	https://www.encodeproject.org/files/ENCFF371YZR/@@download/ENCFF371YZR.bed.gz	GRCh38			released	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates	unreplicated experiment	
ENCFF786CRA	bed narrowPeak	peaks	ENCSR579BNV	DNase-seq	UBERON:0006920	esophagus squamous epithelium	tissue	adult	female	Homo sapiens							DNA					2016-05-09	ENCODE					1		36					ENCFF246OYC	2563473	John Stamatoyannopoulos, UW	e39e26beafedd7a4bf547e248775e91f	https://www.encodeproject.org/files/ENCFF786CRA/@@download/ENCFF786CRA.bed.gz	hg19			archived	inconsistent platforms	experiment not submitted to GEO		
ENCFF570SFB	bed narrowPeak	peaks	ENCSR579BNV	DNase-seq	UBERON:0006920	esophagus squamous epithelium	tissue	adult	female	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF163ZHO, ENCFF633LWP	807111	ENCODE Processing Pipeline	67f9e44dabfb4af97147a38530ef4ab5	https://www.encodeproject.org/files/ENCFF570SFB/@@download/ENCFF570SFB.bed.gz	hg19			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF430JQX	bed narrowPeak	peaks	ENCSR579BNV	DNase-seq	UBERON:0006920	esophagus squamous epithelium	tissue	adult	female	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF353PSR, ENCFF992CZQ	814449	ENCODE Processing Pipeline	ea7e22ca04a2516f2748670c316dbad5	https://www.encodeproject.org/files/ENCFF430JQX/@@download/ENCFF430JQX.bed.gz	GRCh38			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF556OSI	bed narrowPeak	peaks	ENCSR818JGZ	DNase-seq	UBERON:0002101	limb	tissue	fetal	unknown	Homo sapiens							DNA					2016-05-09	ENCODE					1		36					ENCFF324XMQ	3574508	John Stamatoyannopoulos, UW	8bbe53fa42cfb1f9f764abcdf2e121bc	https://www.encodeproject.org/files/ENCFF556OSI/@@download/ENCFF556OSI.bed.gz	hg19			archived	inconsistent platforms	experiment not submitted to GEO		
ENCFF102BDG	bed narrowPeak	peaks	ENCSR818JGZ	DNase-seq	UBERON:0002101	limb	tissue	fetal	unknown	Homo sapiens							DNA					2016-05-09	ENCODE					2		36					ENCFF251VNJ	2949424	John Stamatoyannopoulos, UW	940286bc7fed43904942f67e02fc2396	https://www.encodeproject.org/files/ENCFF102BDG/@@download/ENCFF102BDG.bed.gz	hg19			archived	inconsistent platforms	experiment not submitted to GEO		
ENCFF423FPL	bed narrowPeak	peaks	ENCSR818JGZ	DNase-seq	UBERON:0002101	limb	tissue	fetal	unknown	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF163ZHO, ENCFF900YQF	1319520	ENCODE Processing Pipeline	f05b3ca282dfbd906a77443f6ee673a0	https://www.encodeproject.org/files/ENCFF423FPL/@@download/ENCFF423FPL.bed.gz	hg19			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF255POZ	bed narrowPeak	peaks	ENCSR818JGZ	DNase-seq	UBERON:0002101	limb	tissue	fetal	unknown	Homo sapiens							DNA					2016-05-09	ENCODE					2							ENCFF163ZHO, ENCFF358FNB	1344226	ENCODE Processing Pipeline	b44d00c6b41562c324007b592b378f48	https://www.encodeproject.org/files/ENCFF255POZ/@@download/ENCFF255POZ.bed.gz	hg19			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF071GSW	bed narrowPeak	peaks	ENCSR818JGZ	DNase-seq	UBERON:0002101	limb	tissue	fetal	unknown	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF537WEC, ENCFF992CZQ	1323286	ENCODE Processing Pipeline	a9a9d2383651cbda13d41c2c33a9d5fb	https://www.encodeproject.org/files/ENCFF071GSW/@@download/ENCFF071GSW.bed.gz	GRCh38			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF626QKP	bed narrowPeak	peaks	ENCSR818JGZ	DNase-seq	UBERON:0002101	limb	tissue	fetal	unknown	Homo sapiens							DNA					2016-05-09	ENCODE					2							ENCFF137HPZ, ENCFF992CZQ	1353301	ENCODE Processing Pipeline	c18cd59d653872123faf8184f12904b7	https://www.encodeproject.org/files/ENCFF626QKP/@@download/ENCFF626QKP.bed.gz	GRCh38			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF227WDB	bed narrowPeak	peaks	ENCSR603BXE	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	adult	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF055YDU, ENCFF992CZQ	1086319	ENCODE Processing Pipeline	7a705bd531c92dbbbd52849d48db14bb	https://www.encodeproject.org/files/ENCFF227WDB/@@download/ENCFF227WDB.bed.gz	GRCh38			released				
ENCFF479XZN	bed narrowPeak	peaks	ENCSR603BXE	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	adult	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF232VGG	1082332	ENCODE Processing Pipeline	af6d17e8a33ee88ecb31c686f36a3a5e	https://www.encodeproject.org/files/ENCFF479XZN/@@download/ENCFF479XZN.bed.gz	hg19			released				
ENCFF537FMS	bed narrowPeak	peaks	ENCSR914DOH	DNase-seq	UBERON:0000948	heart	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF866YLU	615333	ENCODE Processing Pipeline	953ab8fb2f32e0a5e3d7972cd5f2c3db	https://www.encodeproject.org/files/ENCFF537FMS/@@download/ENCFF537FMS.bed.gz	hg19			released				
ENCFF197CRC	bed narrowPeak	peaks	ENCSR914DOH	DNase-seq	UBERON:0000948	heart	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF318WRL, ENCFF992CZQ	617979	ENCODE Processing Pipeline	8c4d1a22e0cc226777e9f85dfe3c49a7	https://www.encodeproject.org/files/ENCFF197CRC/@@download/ENCFF197CRC.bed.gz	GRCh38			released				
ENCFF755LMI	bed narrowPeak	peaks	ENCSR815JAA	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE					1		36					ENCFF566GNN	2227570	John Stamatoyannopoulos, UW	f1e41692fc3b9c72e3e9c61f90a14a6d	https://www.encodeproject.org/files/ENCFF755LMI/@@download/ENCFF755LMI.bed.gz	hg19			archived		experiment not submitted to GEO	unreplicated experiment	
ENCFF660IFP	bed narrowPeak	peaks	ENCSR815JAA	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE					1							ENCFF082OOA, ENCFF163ZHO	744232	ENCODE Processing Pipeline	3d4b203b78fc04faf26cd6a6485a300c	https://www.encodeproject.org/files/ENCFF660IFP/@@download/ENCFF660IFP.bed.gz	hg19			released		experiment not submitted to GEO	unreplicated experiment	
ENCFF108LDR	bed narrowPeak	peaks	ENCSR815JAA	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE					1							ENCFF890LRR, ENCFF992CZQ	747453	ENCODE Processing Pipeline	463e5edc41a3bed7bc0e59455079f256	https://www.encodeproject.org/files/ENCFF108LDR/@@download/ENCFF108LDR.bed.gz	GRCh38			released		experiment not submitted to GEO	unreplicated experiment	
ENCFF297UHU	bed narrowPeak	peaks	ENCSR165BGV	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-11-02	ENCODE					1		36					ENCFF793DZX	1945744	John Stamatoyannopoulos, UW	a88894805e70fa9ac07fbb83d177d12c	https://www.encodeproject.org/files/ENCFF297UHU/@@download/ENCFF297UHU.bed.gz	hg19			archived		experiment not submitted to GEO	unreplicated experiment	
ENCFF397ADI	bed narrowPeak	peaks	ENCSR165BGV	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-11-02	ENCODE					1							ENCFF640NWG, ENCFF992CZQ	529586	ENCODE Processing Pipeline	7fdfb26259205eb8274dcf2baaa40e0e	https://www.encodeproject.org/files/ENCFF397ADI/@@download/ENCFF397ADI.bed.gz	GRCh38			released		experiment not submitted to GEO	unreplicated experiment	
ENCFF200EHO	bed narrowPeak	peaks	ENCSR165BGV	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-11-02	ENCODE					1							ENCFF163ZHO, ENCFF576LDT	525158	ENCODE Processing Pipeline	d8d6930ae416d06dd5e833b1cf8a0c8c	https://www.encodeproject.org/files/ENCFF200EHO/@@download/ENCFF200EHO.bed.gz	hg19			released		experiment not submitted to GEO	unreplicated experiment	
ENCFF655VLV	bed narrowPeak	peaks	ENCSR228BOM	DNase-seq	UBERON:0002167	right lung	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF669FGL	990278	ENCODE Processing Pipeline	9158aafcc3ccd9a8ff3246cea52e49bb	https://www.encodeproject.org/files/ENCFF655VLV/@@download/ENCFF655VLV.bed.gz	hg19			released				
ENCFF777SVA	bed narrowPeak	peaks	ENCSR228BOM	DNase-seq	UBERON:0002167	right lung	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF725BGI, ENCFF992CZQ	994079	ENCODE Processing Pipeline	c044cf9ac8612a1062e1d48b083224b8	https://www.encodeproject.org/files/ENCFF777SVA/@@download/ENCFF777SVA.bed.gz	GRCh38			released				
ENCFF673YRK	bed narrowPeak	peaks	ENCSR820WLP	DNase-seq	CL:0002639	amniotic stem cell	stem cell	fetal	male	Homo sapiens							DNA					2016-05-09	ENCODE					2							ENCFF060PXR	2453131	John Stamatoyannopoulos, UW	78295e455c2a0195f14f016079fec56c	https://www.encodeproject.org/files/ENCFF673YRK/@@download/ENCFF673YRK.bed.gz	hg19			archived	inconsistent platforms	experiment not submitted to GEO		
ENCFF536DKV	bed narrowPeak	peaks	ENCSR820WLP	DNase-seq	CL:0002639	amniotic stem cell	stem cell	fetal	male	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF096MKC	2270813	John Stamatoyannopoulos, UW	3020f806385bc512260bda790a8f8300	https://www.encodeproject.org/files/ENCFF536DKV/@@download/ENCFF536DKV.bed.gz	hg19			archived	inconsistent platforms	experiment not submitted to GEO		
ENCFF170IKZ	bed narrowPeak	peaks	ENCSR820WLP	DNase-seq	CL:0002639	amniotic stem cell	stem cell	fetal	male	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF163ZHO, ENCFF472CII	1586112	ENCODE Processing Pipeline	2e5b01fdf9909e7ef709fc3446a1f756	https://www.encodeproject.org/files/ENCFF170IKZ/@@download/ENCFF170IKZ.bed.gz	hg19			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF147XCP	bed narrowPeak	peaks	ENCSR820WLP	DNase-seq	CL:0002639	amniotic stem cell	stem cell	fetal	male	Homo sapiens							DNA					2016-05-09	ENCODE					2							ENCFF163ZHO, ENCFF459DDC	1847169	ENCODE Processing Pipeline	ca846508ac0f2414b66f421bb664a65b	https://www.encodeproject.org/files/ENCFF147XCP/@@download/ENCFF147XCP.bed.gz	hg19			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF501IGN	bed narrowPeak	peaks	ENCSR820WLP	DNase-seq	CL:0002639	amniotic stem cell	stem cell	fetal	male	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF569DBN, ENCFF992CZQ	1608623	ENCODE Processing Pipeline	2761d6fce631001e52b50f10fae9db44	https://www.encodeproject.org/files/ENCFF501IGN/@@download/ENCFF501IGN.bed.gz	GRCh38			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF469OYM	bed narrowPeak	peaks	ENCSR820WLP	DNase-seq	CL:0002639	amniotic stem cell	stem cell	fetal	male	Homo sapiens							DNA					2016-05-09	ENCODE					2							ENCFF736TOH, ENCFF992CZQ	1857064	ENCODE Processing Pipeline	d982d79128da4cd2acffbafa3fc29f5c	https://www.encodeproject.org/files/ENCFF469OYM/@@download/ENCFF469OYM.bed.gz	GRCh38			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF335MVL	bed narrowPeak	peaks	ENCSR532CRI	DNase-seq	UBERON:0002101	limb	tissue	fetal	unknown	Homo sapiens							DNA					2016-05-09	ENCODE					2		36					ENCFF654FED	3759820	John Stamatoyannopoulos, UW	49f3ffaeb43d1f6ce7a27b11883239e6	https://www.encodeproject.org/files/ENCFF335MVL/@@download/ENCFF335MVL.bed.gz	hg19			archived	inconsistent platforms	experiment not submitted to GEO		
ENCFF623FSQ	bed narrowPeak	peaks	ENCSR532CRI	DNase-seq	UBERON:0002101	limb	tissue	fetal	unknown	Homo sapiens							DNA					2016-05-09	ENCODE					1		36					ENCFF473VWU	3471714	John Stamatoyannopoulos, UW	7467298d0c761f8f50caa1db5a83110d	https://www.encodeproject.org/files/ENCFF623FSQ/@@download/ENCFF623FSQ.bed.gz	hg19			archived	inconsistent platforms	experiment not submitted to GEO		
ENCFF010HMO	bed narrowPeak	peaks	ENCSR532CRI	DNase-seq	UBERON:0002101	limb	tissue	fetal	unknown	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF089RIF, ENCFF163ZHO	1245592	ENCODE Processing Pipeline	1d8b927e1820579734463807441c993e	https://www.encodeproject.org/files/ENCFF010HMO/@@download/ENCFF010HMO.bed.gz	hg19			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF917IAU	bed narrowPeak	peaks	ENCSR532CRI	DNase-seq	UBERON:0002101	limb	tissue	fetal	unknown	Homo sapiens							DNA					2016-05-09	ENCODE					2							ENCFF163ZHO, ENCFF325PWX	1557139	ENCODE Processing Pipeline	bda4c7745c5f5788cd7780fe5f555bd7	https://www.encodeproject.org/files/ENCFF917IAU/@@download/ENCFF917IAU.bed.gz	hg19			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF404GGS	bed narrowPeak	peaks	ENCSR532CRI	DNase-seq	UBERON:0002101	limb	tissue	fetal	unknown	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF301CGY, ENCFF992CZQ	1251855	ENCODE Processing Pipeline	bd98c9f8bc1cb6bbd52cec55376c3cf4	https://www.encodeproject.org/files/ENCFF404GGS/@@download/ENCFF404GGS.bed.gz	GRCh38			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF888AOZ	bed narrowPeak	peaks	ENCSR532CRI	DNase-seq	UBERON:0002101	limb	tissue	fetal	unknown	Homo sapiens							DNA					2016-05-09	ENCODE					2							ENCFF067JDQ, ENCFF992CZQ	1747507	ENCODE Processing Pipeline	cb23f15d165250311d309601987ab43e	https://www.encodeproject.org/files/ENCFF888AOZ/@@download/ENCFF888AOZ.bed.gz	GRCh38			released	inconsistent platforms	experiment not submitted to GEO		
ENCFF275EOL	bed narrowPeak	peaks	ENCSR318PRQ	DNase-seq	UBERON:0002702	middle frontal gyrus	tissue	adult	male	Homo sapiens							DNA					2015-08-31	ENCODE					1							ENCFF763UAD	2473792	John Stamatoyannopoulos, UW	a360184d896ef70e0d14bf919e9b8f06	https://www.encodeproject.org/files/ENCFF275EOL/@@download/ENCFF275EOL.bed.gz	hg19			archived	inconsistent platforms	experiment not submitted to GEO		
ENCFF789SAI	bed narrowPeak	peaks	ENCSR318PRQ	DNase-seq	UBERON:0002702	middle frontal gyrus	tissue	adult	male	Homo sapiens							DNA					2015-08-31	ENCODE					2							ENCFF216SYD	2236352	John Stamatoyannopoulos, UW	de9d23398d397dc126aca2d09b7e14b7	https://www.encodeproject.org/files/ENCFF789SAI/@@download/ENCFF789SAI.bed.gz	hg19			archived	inconsistent platforms	experiment not submitted to GEO		
ENCFF440HVH	bed narrowPeak	peaks	ENCSR318PRQ	DNase-seq	UBERON:0002702	middle frontal gyrus	tissue	adult	male	Homo sapiens							DNA					2015-08-31	ENCODE					1							ENCFF163ZHO, ENCFF381TGH	716529	ENCODE Processing Pipeline	10b3b9965680554fc27d1dbd573e7f93	https://www.encodeproject.org/files/ENCFF440HVH/@@download/ENCFF440HVH.bed.gz	hg19			released	inconsistent platforms	experiment not submitted to GEO		
